BaseLevel;BattleID;DateTime;Force;Lat;Lng;Name;ReassignedID;ReassignedLevel;SearchTerms;TemporalID;TroopID;TroopTemporalLinkID
Division;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 15:30:00;Union;37.605121551400003;-77.338153221699997;McCall's Division                                                                                   ;;;mccall's division;{7A8D9FC7-4C28-43FE-BDB2-19C2515CA6AC};{31344F2D-235A-4A06-A0F7-873A7ADFAC18};{A97C8755-A666-4FF6-969E-7B70EEDE32FE}
Division;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Union;37.605081878699998;-77.338373832599999;McCall's Division                                                                                   ;;;mccall's division;{2652D569-4CD0-4995-8CC8-82EA8F391192};{31344F2D-235A-4A06-A0F7-873A7ADFAC18};{4D3B0814-F37C-4535-A416-7D2ADA1E34A2}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Union;37.615535645000001;-77.337883321700005;Martindale's Brigade;;;martindale's,first,1st;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{E78840EA-AF19-4304-A76C-B76C2358BE2D};{170D8058-4437-4DFE-B6AC-7D5978A27F68}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Union;37.601944613599997;-77.352156416900002;4 Pennsylvania Reserves;;;four, 4, fourth, pennsylvania reserves, PA;{71529890-D4F5-4E7F-9380-783328862837};{39CB48A9-0011-46BE-ACC2-526E93193059};{01EA43A9-5057-426A-AA12-7E3CD5A28C93}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.607874700000004;-77.369453746900007;Fredericksburg Artillery;;;fredericksburg artillery, VA;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{91A861CA-3558-4425-9733-2E5DB7DA3DB4};{D29E7B6E-2665-450D-ACE1-7E3EBB184872}
Army;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.600581275499998;-77.387005324200004;Lee;;;lee;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{9F67403D-B940-4215-BAB3-68228660308C};{387C52C6-4F41-4D55-A4EB-7F9149C858BC}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Union;37.614961089700003;-77.330627595899998;4 Pennsylvania;;;four, 4, fourth, pennsylvania, PA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{B249E994-DB3E-49DD-A1F6-825B7A66B486};{6D2C07A2-FB20-4B25-B200-801C24D2CB04}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Union;37.627990175199997;-77.335864418300005;1 Michigan;;;one, 1, michigan, MI;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{82566786-3BEF-48A2-B398-2D10827FD038};{0AB57DEB-790E-44E1-B82D-806C2074B174}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Union;37.601141653900001;-77.345675481300006;Battery G, 1 Pennsylvania Light Artillery;;;battery g, one, 1, first, pennsylvania light artillery, PA;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{2E385C81-0E0A-4A61-839D-73E4838B44AE};{FB9F9010-EEFD-4379-8CDB-80871F8BFFBC}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.6009322126;-77.361283674099994;22 North Carolina;;;twenty two, 22, twenty second, north carolina, NC;{71529890-D4F5-4E7F-9380-783328862837};{DA24C9F0-8450-4FC6-9085-F9DDD981DF1B};{D13738BD-64DD-4B18-9774-80AEB4F85E5C}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Union;37.614161320800001;-77.338886798700003;Battery C, Massachusetts Light Artillery;;;Battery C, Massachusetts Light Artillery, MA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{FA560699-A3EE-41F8-AD70-8F83110B0073};{E6CCD825-83B3-41C2-BE2A-80C6CA7EA197}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.604750633199998;-77.36439317;7 Tennessee;;;seven, 7, tennessee, TN;{71529890-D4F5-4E7F-9380-783328862837};{85B90D03-224B-42E7-913F-14B09097B5D2};{212A72E2-AAF5-4189-8B89-81B9CFA956E3}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Union;37.609923001200002;-77.360005929899998;13 Pennsylvania Reserves;;;thirteen, 13, thirteenth, pennsylvania reserves, PA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{B6D5CAB7-0FD7-4F2C-B819-E037257F65D3};{1F1E0FCF-1930-4512-9846-820537998E91}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.602890840599997;-77.3617201223;60 Virginia;;;sixty, 60, sixtieth, virginia, VA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{84F12048-827F-4433-9A41-B5120B7A3264};{DC123CCC-B5F8-474F-9823-82506E8D40FF}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.602328313800001;-77.368804425600004;Field's Brigade;;;field's,first,1st;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{5C2C3A47-104F-4C8F-A31D-ACC695F08372};{E477E696-DBA2-476E-891B-829EDA1002D4}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.586355500000003;-77.388786345;Thomas Artillery;;;thomas artillery, VA;{71529890-D4F5-4E7F-9380-783328862837};{AB2C3BE2-B5AB-442A-A67F-C02786D6248E};{41CE24F9-E06B-41C8-BA87-83B5054C2518}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Union;37.611208884;-77.338548547000002;8 Illinois;;;8 illinois, eight, IL;{71529890-D4F5-4E7F-9380-783328862837};{06FFE69A-3784-4CEA-948D-DECCFA636718};{B03EBE0A-391A-40DD-AFA8-84F60ACDCF1E}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Union;37.617126157100003;-77.341233317000004;1 Michigan;;;one, 1, michigan, MI;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{82566786-3BEF-48A2-B398-2D10827FD038};{E2B8281B-0770-4E99-9B3A-8525C80FE28F}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Union;37.607160865799997;-77.354948586999996;Reynolds's Brigade;;;reynolds's,first,1st;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{EC27C221-99EA-4533-8C53-58AE6CB04D71};{D7E62627-C4E1-46C6-B674-85989C19A2FF}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.58671579;-77.392413727999994;Milledge Battery;;;milledge battery, VA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{39848BEA-2B7C-463C-B7BE-B87EA7A84B73};{31E2314C-2165-4AA4-A9EA-85B1AE94087D}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.587186969000001;-77.392755533599995;Masters' Battery;;;master's battery, VA;{71529890-D4F5-4E7F-9380-783328862837};{BC6614A5-A5E8-4713-A5E8-304FD83FFACC};{DC08647B-A2C7-4142-B5D2-86E67F234C0A}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Union;37.607591667999998;-77.357561118000007;1 U.S. Sharpshooters;;;1 u.s. sharpshooters,us;{2652D569-4CD0-4995-8CC8-82EA8F391192};{BF2A1AD1-9889-4553-80EE-C5D2932B9501};{760AB8F3-3BC8-4D31-B9B2-8723EDD66520}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.602391466900002;-77.366372835899995;Bachman's Battery;;;bachman's battery, SC;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{A6C79D53-32FE-4045-8628-5959987F6BE0};{063DA5EB-BEF7-4BD3-8A87-884457AF3804}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Confederate;37.598940021799997;-77.372038985700001;Pender's Brigade;;;pender's,sixth,6th;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{2DEEDB6E-34F7-4EDD-B122-B44B5EDBBA54};{C0CAC703-84C7-4485-8D68-8A643AE9BC19}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Union;37.578934149600002;-77.332244609300005;22 Massachusetts;;;twenty two, 22, twenty second, massachusetts, MA;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{1CB69824-A9BB-4A37-82D1-4CC7982FC715};{AA489044-A455-4B90-8F64-8AEF14CC5391}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.615302078399999;-77.360156989999993;35 Georgia;;;thirty five, 35, georgia, GA;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{D4118B49-A13F-4181-A9DE-1B7245241719};{E6EA72DB-D5A9-4756-A021-8C0678888106}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.605705561299999;-77.3649172553;5 Alabama Battalion;;;five, 5, fifth, alabama battalion, AL;{71529890-D4F5-4E7F-9380-783328862837};{FB68FCD6-95E1-49C5-A8C6-E29E95B683EA};{732EC0DB-4DF7-4AB3-8322-8C4C35944A4C}
Division;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Union;37.605081878699998;-77.338373832599999;McCall's Division                                                                                   ;;;mccall's division;{71529890-D4F5-4E7F-9380-783328862837};{31344F2D-235A-4A06-A0F7-873A7ADFAC18};{B9A3A099-803A-4F4C-A8CA-8CD48A272B63}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Union;37.613429347299999;-77.356366209000001;2 Pennsylvania Reserves;;;two, 2, second, pennsylvania reserves, PA;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{1397CF89-7748-45D5-BD44-B2517A770D4A};{9EABCA91-06C7-4682-86CD-8D0B5CB55401}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Union;37.598402491000002;-77.355141093;Battery K, 5 U.S. Artillery;;;battery k, five, 5, fifth, u.s., united states, artillery, US;{2652D569-4CD0-4995-8CC8-82EA8F391192};{0F75B2D8-E0AC-428A-8F3B-F9AF2C8EA455};{9EDD4DDC-E2FB-45FD-B1A3-8D80C5039D57}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.597005360600001;-77.3786987541;Long Island Artillery;;;long island artillery, VA;{71529890-D4F5-4E7F-9380-783328862837};{1C5219CA-A87E-4C3E-9DAA-DDE7D839E004};{9E7EA4AD-DBE0-40F3-9849-8E1EC1AC2DFA}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Union;37.598402491000002;-77.355141093;Battery K, 5 U.S. Artillery;;;battery k, five, 5, fifth, u.s., united states, artillery, US;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{0F75B2D8-E0AC-428A-8F3B-F9AF2C8EA455};{32944641-0BEE-4698-BA5E-8F095C10C37F}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.599885969200002;-77.374828177300003;Garland's Brigade;;;garland's,third,3rd;{71529890-D4F5-4E7F-9380-783328862837};{D997F622-2E04-4A99-947B-61EF29E2CBBE};{8012584F-2555-4797-BBDE-8F0ED8CB8E4C}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.600778691999999;-77.363041129199999;16 North Carolina;;;sixteen, 16, sixteenth, north carolina, NC;{71529890-D4F5-4E7F-9380-783328862837};{F628301F-6390-4C71-89A8-489BE855BD30};{D59B000A-255B-4D13-831A-903D3EDD341B}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.604672562200001;-77.3665074285;Archer's Brigade;;;archer's,fifth,5th;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{63E0339D-B000-4E26-B4AB-2657E0D31378};{A2FBD336-D74A-4932-A3D4-90CDE59EF9C4}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.597005360600001;-77.3786987541;Hanover Artillery;;;hanover artillery, VA;{71529890-D4F5-4E7F-9380-783328862837};{C82CEB86-7FC3-4C16-B2E4-E608523D9D7E};{DDA08107-A5F8-406D-ABE6-91B68A940835}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.576479845000001;-77.377287863000006;Fluvanna Battery;;;fluvanna battery, VA;{71529890-D4F5-4E7F-9380-783328862837};{5D7E3116-09B1-4F1C-8C8B-B63486A9BA55};{AB832B74-1DDB-4F71-A0BC-91ECFCD350C6}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Union;37.597974755099997;-77.355230072099999;Battery A, 1 Pennsylvania Light Artillery;;;battery a, one, 1, first, pennsylvania light artillery, PA;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{FE67DB95-9FA7-4E2C-8D67-F8B7E54BCE5D};{8A7EDA95-DFC1-4597-920F-9252D773B61A}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.597823388400002;-77.379962455400005;Pryor's Brigade;;;pryor's,fifth,5th;{2652D569-4CD0-4995-8CC8-82EA8F391192};{AE96EC2E-FC4C-49CD-BC71-DF2825E160AA};{46EC55AA-C909-46DE-BE2A-927C3F48A87C}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.588539163;-77.389118234999998;Hardaway's Battery;;;hardaway's battery, AL;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{A9F61B33-6EFC-47C1-97F8-D632854CCE7D};{8241BE1E-2E8A-4B74-A1AE-92B5FADAEFEB}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Confederate;37.575066749999998;-77.396782539;Jones's Battalion;;;jones's battalion;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{BCF00723-1967-4EE5-90A9-A485016E4136};{34323AED-D44F-4096-97C9-95BE8D435FCD}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Union;37.607591667999998;-77.357561118000007;1 U.S. Sharpshooters;;;1 u.s. sharpshooters,us;{71529890-D4F5-4E7F-9380-783328862837};{BF2A1AD1-9889-4553-80EE-C5D2932B9501};{0C17920B-5BE7-4420-B3E7-968BD3292206}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.605253071900002;-77.362206075399996;1 Tennessee;;;one, 1, first, tennessee, TN;{2652D569-4CD0-4995-8CC8-82EA8F391192};{157D7722-4429-4C05-9A10-E170C5F74764};{7CC8ECC3-3A55-450E-8C8E-9734371775CA}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.601007973199998;-77.361385955800003;14 Tennessee;;;fourteen, 14, fourteenth, tennessee, TN;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{85106D6D-D5D8-4904-A187-C1BFB5B3DF4D};{059F9718-454A-41EE-9F17-9854E5CF0DA7}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Union;37.605164502100003;-77.357056371300004;Battery G, 1 Pennsylvania Light Artillery;;;battery g, one, 1, first, pennsylvania light artillery, PA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{2E385C81-0E0A-4A61-839D-73E4838B44AE};{AACFF8D4-8F43-41C7-A635-98C619A0651A}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 15:30:00;Union;37.609993433500001;-77.377740659599993;5 Pennsylvania Reserves;;;five, 5, fifth, pennsylvania reserves, PA;{7A8D9FC7-4C28-43FE-BDB2-19C2515CA6AC};{1AAE0B5D-56AE-40B9-8D09-A17ED28F7805};{59863B46-DD9C-42D2-8F03-995FD15ECBD4}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.604720718199999;-77.371090159600001;Fredericksburg Artillery;;;fredericksburg artillery, VA;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{91A861CA-3558-4425-9733-2E5DB7DA3DB4};{9D2B269C-026A-4817-A56E-9AB93BCEA0D3}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Union;37.596369395099998;-77.351409627099997;9 Pennsylvania Reserves;;;nine, 9, ninth, pennsylvania reserves, PA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{51F9B3F7-73F9-49BB-AB16-CBD17ADE5760};{53330A97-6DBE-4857-B015-9C438C0B0FD9}
Corps;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Union;37.6065430405;-77.326537297599998;Fifth;;;fifth,5th;{71529890-D4F5-4E7F-9380-783328862837};{950487FB-5FCF-4BDD-B680-0DC296A3F58D};{179E801C-0F67-4734-9EDA-9E046A37FAEA}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.602489055900001;-77.363403668399997;55 Virginia;;;fifty five, 55, fifty fifth, virginia, VA;{71529890-D4F5-4E7F-9380-783328862837};{19BCCD00-49E1-404F-9818-B15482643F22};{BFD470F5-2725-493A-9565-9E7C729081D7}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.603672621299999;-77.362576476499996;40 Virginia;;;forty, 40, fortieth, virginia, VA;{71529890-D4F5-4E7F-9380-783328862837};{C2ABF7A4-4DEE-4496-891D-C9324661B3DE};{AA43B390-5C02-405F-94BE-9EB00B047462}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Union;37.612329408100003;-77.342781037600005;13 New York;;;thirteen, 13, new york, NY;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{DBDDD0A4-8EA3-4B52-8D0E-31A909C6B3E0};{449DFF7E-DE2C-40DF-B4FA-9EDD714E8644}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Union;37.603602086000002;-77.356413333999996;Battery C, 5 U. S. Artillery;;;battery c, five, 5, fifth, U.S., united states, artillery, US;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{F037975A-B895-4478-9C9B-D998A311C187};{62526C4A-C7EF-40D6-B7C5-9EECF714D091}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.588538999999997;-77.389118234999998;Jeff Davis Artillery;;;jeff davis artillery, AL;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{72C762F2-22CE-44C0-AA35-F27479196A24};{3BAAB070-66F2-481B-8D95-A06FD27DB86A}
Division;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Confederate;37.577784361900001;-77.394202109299997;D.H. Hill's Division                                                                                ;;;d.h. hill's division;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{C5AE6C65-A5BA-4E4F-92E1-DC7BFF746763};{7097320F-D067-49AD-BD8E-A0E2DF0953A8}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Union;37.609952419000003;-77.354137548699995;Griffin's Brigade;;;griffin's,second,2nd;{71529890-D4F5-4E7F-9380-783328862837};{F4E66B51-588F-46A5-91EA-8C099CA90088};{B2B34E70-1089-49AD-87D1-A2135DE0D85A}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.5910687784;-77.363315845200006;Pender's Brigade;;;pender's,sixth,6th;{71529890-D4F5-4E7F-9380-783328862837};{2DEEDB6E-34F7-4EDD-B122-B44B5EDBBA54};{5D736DB5-64B0-4257-94B0-A21B8F526B29}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.600852089299998;-77.365980615500007;Purcell Artillery;;;purcell, artillery, VA;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{76F00C09-E1FD-4286-90F7-0BC4DC080A66};{F28AB2AB-2DB0-4A1F-B699-A266ADAB8C78}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.599402993699997;-77.377911368900001;Featherston's Brigade;;;featherston's,sixth,6th;{2652D569-4CD0-4995-8CC8-82EA8F391192};{789566D7-0B7C-496D-A656-F9FB8745EC46};{19BDD3FF-D7B7-4BC5-BDA3-A3B04D2DF01B}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.614126676200001;-77.365769310800005;J.R. Anderson's Brigade;;;j.r. anderson's,third,3rd;{2652D569-4CD0-4995-8CC8-82EA8F391192};{046C68EB-0D25-4BB1-B2FB-5A289715AAB6};{3FE60AFD-CAB0-40B2-89D5-A4A293642776}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Union;37.597974755099997;-77.355230072099999;Battery A, 1 Pennsylvania Light Artillery;;;battery a, one, 1, first, pennsylvania light artillery, PA;{71529890-D4F5-4E7F-9380-783328862837};{FE67DB95-9FA7-4E2C-8D67-F8B7E54BCE5D};{0460238B-77C0-4747-8662-A52D778CD6ED}
Division;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Confederate;37.607982633900001;-77.372502882099994;A.P. Hill's Division                                                                                ;;;a.p. hill's division;{71529890-D4F5-4E7F-9380-783328862837};{FFEFCF26-9696-44A0-A7DE-40F6E62B556A};{EAFA04F6-3939-4713-9A35-A546F7EF1E11}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Union;37.613355204500003;-77.340575485399995;Martindale's Brigade;;;martindale's,first,1st;{2652D569-4CD0-4995-8CC8-82EA8F391192};{E78840EA-AF19-4304-A76C-B76C2358BE2D};{60D4045D-3C0D-4B19-BE78-A55B72BD15B4}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Confederate;37.600824431500001;-77.365814671699994;Purcell Artillery;;;purcell, artillery, VA;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{76F00C09-E1FD-4286-90F7-0BC4DC080A66};{0E5D6BE2-F567-427C-A8B2-A676B4AD2E53}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Union;37.608200130999997;-77.360962979999996;1 U.S. Sharpshooters;;;1 u.s. sharpshooters,us;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{BF2A1AD1-9889-4553-80EE-C5D2932B9501};{31CE0F8E-9371-4B92-AAA2-A8DA24176CA3}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Union;37.5995816629;-77.352139104900004;Seymour's Brigade;;;seymour's,third,3rd;{2652D569-4CD0-4995-8CC8-82EA8F391192};{B6A9C2C9-7008-42B0-BA52-41C02DBEA19F};{358AC2A9-5E0D-473E-951E-A98D540C4FB0}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 15:30:00;Confederate;37.613974586499999;-77.407519156899994;Bachman's Battery;;;bachman's battery, SC;{7A8D9FC7-4C28-43FE-BDB2-19C2515CA6AC};{A6C79D53-32FE-4045-8628-5959987F6BE0};{D34DEFB0-A773-4D68-978A-A9A0497A6765}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Confederate;37.6042273276;-77.362541244699997;47 Virginia;;;forty seven, 47, forty seventh, virginia, VA;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{295C7E91-2327-474C-9CD7-61788605AC0D};{C70F9284-CB86-4834-A65C-A9EC6AA28FEA}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Union;37.610282080799998;-77.350431693499999;14 New York;;;fourteen, 14, fourteenth, new york, NY;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{67726331-AB7F-4CAB-A951-AAED574CA027};{FDBE0CC6-E9EB-4514-8037-AA9A3ACF77E0}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 17:00:00;Union;37.594251849599999;-77.323671463099998;Battery I, 5 U.S. Artillery;;;battery I, five, 5, fifth, U.S., united states, artillery, US;{9BABFE02-2E08-4F68-A5D5-CF0628B3D2E7};{74D4FE68-17E6-4959-AA00-6DB77FEF6490};{51BDF698-232D-410F-92CD-AB777C90EB22}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.599153273500001;-77.3658089268;Rhett's Artillery;;;rhett's artillery, SC;{2652D569-4CD0-4995-8CC8-82EA8F391192};{8FA2E643-9C67-4250-958C-C640F640B7AD};{B93D2EEF-1C97-4017-AB88-ABC7F1154643}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 15:30:00;Confederate;37.615511968500002;-77.382699668000001;60 Virginia;;;sixty, 60, sixtieth, virginia, VA;{7A8D9FC7-4C28-43FE-BDB2-19C2515CA6AC};{84F12048-827F-4433-9A41-B5120B7A3264};{CC93B4BD-9E53-4E0B-93B6-ABFBDF43714F}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 19:30:00;Confederate;37.614923335199997;-77.359221863200005;14 Georgia;;;fourteen, 14, fourteenth, georgia, GA;{2652D569-4CD0-4995-8CC8-82EA8F391192};{4BA36E64-B66D-4F22-AD01-AA13C1C07C1B};{A1F7A917-4CD1-4799-960D-AC19E8D619B4}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 15:30:00;Union;37.623663207699998;-77.374255032999997;13 Pennsylvania Reserves;;;thirteen, 13, thirteenth, pennsylvania reserves, PA;{7A8D9FC7-4C28-43FE-BDB2-19C2515CA6AC};{B6D5CAB7-0FD7-4F2C-B819-E037257F65D3};{B11109BE-CAD0-4952-9036-AC1DFADB6BC3}
Brigade;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:00:00;Union;37.5995816629;-77.352139104900004;Seymour's Brigade;;;seymour's,third,3rd;{DE1E4F96-DA61-4649-970E-68E06453CC4B};{B6A9C2C9-7008-42B0-BA52-41C02DBEA19F};{C6CDACED-5FA6-459E-8839-ADA4D3D0D477}
Unit;{4F8C5E80-D570-4A80-B0C2-AE39CA24D776};1862-06-26 18:30:00;Union;37.578934149600002;-77.332244609300005;22 Massachusetts;;;twenty two, 22, twenty second, massachusetts, MA;{71529890-D4F5-4E7F-9380-783328862837};{1CB69824-A9BB-4A37-82D1-4CC7982FC715};{6BDF0DED-DE10-44FB-8112-ADBB0CC9A90D}
